pair,final_energy,energy_drop,receptor,ligand
A3_LSZ,-32925.838324546814,48345.82191944122,A3,LSZ
A3_Lisdexamfetamine,-32978.42806434631,78994.98130607605,A3,Lisdexamfetamine
A3_Lophophora_williamsii,-33096.36765527725,57143.51361703873,A3,Lophophora_williamsii
A3_Lorazepam,-32997.652591466904,47865.94598078728,A3,Lorazepam
A3_Lormetazepam,-33069.78092288971,49093.176606178284,A3,Lormetazepam
A3_MCPP,-32985.451652526855,50036.368988990784,A3,MCPP
A3_MDA,-32955.971752882004,70273.2927043438,A3,MDA
A3_MDAI,-33077.57426071167,57359.26874542236,A3,MDAI
A3_MDEA,-33043.50868701935,45473.96256160736,A3,MDEA
A3_MDMA,-32980.01328802109,74629.29866743088,A3,MDMA
A3_MDPV,-32899.92154312134,62722.27662277222,A3,MDPV
A3_MET,-33039.382481098175,52302.334587574005,A3,MET
A3_Meclofenoxate,-33030.178637981415,48420.250190258026,A3,Meclofenoxate
A3_Melatonin,-33032.97980976105,50364.608803749084,A3,Melatonin
A3_Memantine,-32922.757095336914,89191.95191383362,A3,Memantine
A3_Mephedrone,-32999.3790102005,48796.92069911957,A3,Mephedrone
A3_Mescaline,-33058.09083080292,51312.25507450104,A3,Mescaline
A3_Methadone,-32916.36315059662,73416.92351055145,A3,Methadone
A3_Methallylescaline,-33010.13303279877,47026.201912879944,A3,Methallylescaline
A3_Methamphetamine,-33037.06201028824,53302.55556726456,A3,Methamphetamine
A3_Methaqualone,-32926.36627292633,68592.65917301178,A3,Methaqualone
A3_Methcathinone,-32986.65943336487,48630.521852493286,A3,Methcathinone
A3_Methiopropamine,-33105.34626054764,62452.33537721634,A3,Methiopropamine
A3_Methoxetamine,-32943.744413375854,69513.85634231567,A3,Methoxetamine
A3_Methylnaphthidate,-33056.407908439636,66972.38345050812,A3,Methylnaphthidate
A3_Methylone,-32957.945444107056,69674.18875694275,A3,Methylone
A3_Methylphenidate,-32981.51231384277,78213.93763160706,A3,Methylphenidate
A3_Metizolam,-32860.24500465393,57014.55787086487,A3,Metizolam
A3_Mexedrone,-33065.54876422882,57970.974022865295,A3,Mexedrone
A3_MiPLA,-32915.97045612335,51983.13340473175,A3,MiPLA
A3_MiPT,-33032.167775154114,73765.45874118805,A3,MiPT
A3_Midazolam,-32951.44320678711,68457.48100090027,A3,Midazolam
A3_Mirtazapine,-32964.998876571655,70940.15197753906,A3,Mirtazapine
A3_Modafinil,-32983.64066886902,57031.064167022705,A3,Modafinil
A3_Morphine,-32947.16111087799,105113.56663799286,A3,Morphine
A3_Myristicin,-33038.23010253906,72030.18249511719,A3,Myristicin
A3_N-Acetylcysteine,-33110.074790000916,46255.342326164246,A3,N-Acetylcysteine
A3_N-Ethylhexedrone,-32914.7570939064,69769.77058076859,A3,N-Ethylhexedrone
A3_NBx,-33026.442786216736,47200.87371349335,A3,NBx
A3_NEP,-32967.13941144943,50998.318761348724,A3,NEP
A3_NM-2-AI,-32963.96229696274,63720.530492305756,A3,NM-2-AI
A3_Nicotiana_(botany),-33005.509717941284,47631.89899635315,A3,Nicotiana_(botany)
A3_Nicotine,-32988.78848648071,46968.50980758667,A3,Nicotine
A3_Nifoxipam,-33101.31896543503,46778.49418115616,A3,Nifoxipam
A3_Nitromethaqualone,-32985.06738567352,60384.46151638031,A3,Nitromethaqualone
A3_Nitrous,-33110.45172548294,52057.338537693024,A3,Nitrous
A3_Noradrenaline,-33094.0096282959,86190.0343284607,A3,Noradrenaline
A3_O-Desmethyltramadol,-33047.35284137726,69815.35173892975,A3,O-Desmethyltramadol
A3_O-PCE,-33022.479783535004,76374.65177297592,A3,O-PCE
A3_Oxycodone,-32966.130447387695,130618.1128616333,A3,Oxycodone
A3_Oxymorphone,-33000.96849632263,121245.18755531311,A3,Oxymorphone
A3_PARGY-LAD,-32933.186601638794,59019.25469779968,A3,PARGY-LAD
A3_PCE,-33126.12877702713,47701.22027635574,A3,PCE
A3_PCP,-32987.60977649689,86063.96278858185,A3,PCP
A3_PMA,-33058.28937339783,52222.07851600647,A3,PMA
A3_PMMA,-33038.60703372955,53630.37320995331,A3,PMMA
A3_PRO-LAD,-32936.698595047,56244.02625846863,A3,PRO-LAD
A3_Peganum_harmala,-33062.858630657196,51105.6956820488,A3,Peganum_harmala
A3_Pentedrone,-33033.141120910645,89976.49445724487,A3,Pentedrone
A3_Pentobarbital,-33016.1300239563,49301.099197387695,A3,Pentobarbital
A3_Pethidine,-33031.07353210449,51004.1412563324,A3,Pethidine
A3_Phenethylamine_(compound),-33007.02240562439,55479.10157966614,A3,Phenethylamine_(compound)
A3_Phenibut,-33026.29985523224,82176.35246372223,A3,Phenibut
A3_Phenobarbital,-33018.80563211441,49446.419785022736,A3,Phenobarbital
A3_Poppers,-33036.003173828125,44408.067920684814,A3,Poppers
A3_Pregabalin,-33034.54901599884,69057.43317890167,A3,Pregabalin
A3_Progesterone,-32958.997663497925,47569.416551589966,A3,Progesterone
A3_Prolintane,-33076.08115196228,89489.01213645935,A3,Prolintane
A3_Promethazine,-32937.76331329346,63683.60854721069,A3,Promethazine
A3_Propylhexedrine,-33038.86545085907,58920.913393974304,A3,Propylhexedrine
A3_Proscaline,-33015.233941078186,50404.42795276642,A3,Proscaline
A3_Psilocin,-33038.87454986572,49514.917249679565,A3,Psilocin
A3_Pyrazolam,-32990.03956222534,66964.19646644592,A3,Pyrazolam
A3_SAM-e,-32821.15966039896,71208.55011183023,A3,SAM-e
A3_STS-135,-32926.29936027527,143297.0468044281,A3,STS-135
A3_Salvia_divinorum,-32972.60298156738,49252.41958236694,A3,Salvia_divinorum
A3_Salvinorin_A,-33041.33167076111,46546.836305618286,A3,Salvinorin_A
A3_Salvinorin_B_methoxymethyl_ether,-33075.151661872864,59058.79987812042,A3,Salvinorin_B_methoxymethyl_ether
A3_Secobarbital,-33031.40755176544,49064.22824573517,A3,Secobarbital
A3_Serotonin,-33077.80072879791,48519.32276248932,A3,Serotonin
A3_Sufentanil,-32960.44632911682,45817.790674209595,A3,Sufentanil
A3_THC-O-acetate,-32996.292779922485,52377.89622116089,A3,THC-O-acetate
A3_THJ-018,-32938.42818260193,48230.93786621094,A3,THJ-018
A3_THJ-2201,-32944.16842842102,49640.52823448181,A3,THJ-2201
A3_TMA-2,-32834.37802410126,49699.03792667389,A3,TMA-2
A3_TMA-6,-32982.161458969116,51054.7151889801,A3,TMA-6
A3_Tabernanthe_iboga_(botany),-32963.054666519165,45946.20614051819,A3,Tabernanthe_iboga_(botany)
A3_Tapentadol,-32987.5060710907,45704.00274658203,A3,Tapentadol
A3_Temazepam,-32949.733001708984,57677.65986824036,A3,Temazepam
A3_Tetrahydrocannabinol,-32957.35474014282,43720.41059112549,A3,Tetrahydrocannabinol
A3_Tetrahydrocannabiphorol,-32904.31475067139,48176.05422401428,A3,Tetrahydrocannabiphorol
A3_Theacrine,-32983.07473564148,49624.10953330994,A3,Theacrine
A3_Theanine,-33085.90484857559,75196.47219514847,A3,Theanine
A3_Tianeptine,-33021.994410574436,52498.5459433198,A3,Tianeptine
A3_Tizanidine,-32996.42496919632,60244.800352573395,A3,Tizanidine
A3_Tramadol,-33013.668986320496,49074.26490688324,A3,Tramadol
A3_Tryptamine_(compound),-33049.02447891235,63470.608348846436,A3,Tryptamine_(compound)
A3_Tyrosine,-33036.845871925354,59468.36692905426,A3,Tyrosine
A3_U-47700,-33014.07001495361,52937.715213775635,A3,U-47700
A3_Zolpidem,-32992.40747642517,52085.93745422363,A3,Zolpidem
A3_Zopiclone,-32881.642466545105,66565.49252605438,A3,Zopiclone
"AMPA_GluA2_1,4-Butanediol",-127164.76748657227,241898.08639526367,AMPA_GluA2,"1,4-Butanediol"
AMPA_GluA2_1B-LSD,-126772.78198242188,171899.31938171387,AMPA_GluA2,1B-LSD
AMPA_GluA2_1P-ETH-LAD,-127156.1941986084,212587.3456878662,AMPA_GluA2,1P-ETH-LAD
AMPA_GluA2_1P-LSD,-127009.71408081055,204011.04718017578,AMPA_GluA2,1P-LSD
AMPA_GluA2_1V-LSD,-127046.75994873047,179694.26321411133,AMPA_GluA2,1V-LSD
AMPA_GluA2_1cP-AL-LAD,-126968.99615478516,192793.9693222046,AMPA_GluA2,1cP-AL-LAD
AMPA_GluA2_1cP-LSD,-127150.0805053711,256084.24755859375,AMPA_GluA2,1cP-LSD
AMPA_GluA2_1cP-MiPLA,-126951.7837677002,187546.83697509766,AMPA_GluA2,1cP-MiPLA
"AMPA_GluA2_2,5-DMA",-127151.47848510742,193926.56771850586,AMPA_GluA2,"2,5-DMA"
AMPA_GluA2_2-Aminoindane,-126985.65126037598,171781.61442565918,AMPA_GluA2,2-Aminoindane
AMPA_GluA2_2-FA,-127160.80876159668,211091.7575378418,AMPA_GluA2,2-FA
AMPA_GluA2_2-FEA,-127074.4517364502,152992.22691345215,AMPA_GluA2,2-FEA
AMPA_GluA2_2-FMA,-126857.9542388916,159262.53317260742,AMPA_GluA2,2-FMA
AMPA_GluA2_2-Fluorodeschloroketamine,-127045.93228149414,145021.9126586914,AMPA_GluA2,2-Fluorodeschloroketamine
AMPA_GluA2_25B-NBOH,-127264.65956115723,214985.46408081055,AMPA_GluA2,25B-NBOH
AMPA_GluA2_25B-NBOMe,-127020.84980773926,177879.13360595703,AMPA_GluA2,25B-NBOMe
AMPA_GluA2_25C-NBOH,-127071.03428649902,285065.3663787842,AMPA_GluA2,25C-NBOH
AMPA_GluA2_25C-NBOMe,-127262.7661895752,154930.87837219238,AMPA_GluA2,25C-NBOMe
AMPA_GluA2_25D-NBOMe,-127329.96626281738,2176860.0535583496,AMPA_GluA2,25D-NBOMe
AMPA_GluA2_25E-NBOH,-127191.8801574707,178744.9445953369,AMPA_GluA2,25E-NBOH
AMPA_GluA2_25I-NBOH,-127092.90377807617,158583.54377746582,AMPA_GluA2,25I-NBOH
AMPA_GluA2_25I-NBOMe,-127060.07647705078,177674.662399292,AMPA_GluA2,25I-NBOMe
AMPA_GluA2_25N-NBOMe,-127055.88700866699,212648.67567443848,AMPA_GluA2,25N-NBOMe
AMPA_GluA2_2C-B,-127127.03230285645,167078.6088104248,AMPA_GluA2,2C-B
AMPA_GluA2_2C-B-FLY,-127276.54246520996,168587.7943572998,AMPA_GluA2,2C-B-FLY
AMPA_GluA2_2C-C,-126956.86665344238,167612.62719726562,AMPA_GluA2,2C-C
AMPA_GluA2_2C-D,-126987.60270690918,193369.34240722656,AMPA_GluA2,2C-D
AMPA_GluA2_2C-E,-127141.38835144043,189485.71466064453,AMPA_GluA2,2C-E
AMPA_GluA2_2C-H,-127039.68539428711,203599.45184326172,AMPA_GluA2,2C-H
AMPA_GluA2_2C-I,-127118.41226196289,165659.64009094238,AMPA_GluA2,2C-I
AMPA_GluA2_2C-P,-127134.29794311523,184596.45837402344,AMPA_GluA2,2C-P
AMPA_GluA2_2C-T,-127070.92121887207,186290.5170135498,AMPA_GluA2,2C-T
AMPA_GluA2_2C-T-2,-127181.7120513916,175429.21020507812,AMPA_GluA2,2C-T-2
AMPA_GluA2_2C-T-21,-127165.17807006836,224273.92710876465,AMPA_GluA2,2C-T-21
AMPA_GluA2_2C-T-7,-127073.0103302002,144755.8447113037,AMPA_GluA2,2C-T-7
AMPA_GluA2_2M2B,-127026.5650177002,185340.48582458496,AMPA_GluA2,2M2B
"AMPA_GluA2_3,4-CTMP",-127142.32121276855,155804.1319732666,AMPA_GluA2,"3,4-CTMP"
AMPA_GluA2_3-FA,-126977.94906616211,208849.36041259766,AMPA_GluA2,3-FA
AMPA_GluA2_3-FEA,-127162.0357208252,151980.39125061035,AMPA_GluA2,3-FEA
AMPA_GluA2_3-FMA,-127053.21418762207,161555.8473815918,AMPA_GluA2,3-FMA
AMPA_GluA2_3-FPM,-127146.28315734863,193539.58755493164,AMPA_GluA2,3-FPM
AMPA_GluA2_3-HO-PCE,-127088.47259521484,277187.5316772461,AMPA_GluA2,3-HO-PCE
AMPA_GluA2_3-HO-PCP,-127144.58456420898,210124.88607788086,AMPA_GluA2,3-HO-PCP
AMPA_GluA2_3-MMC,-127044.10205078125,160049.8325805664,AMPA_GluA2,3-MMC
AMPA_GluA2_3-MeO-PCE,-127084.82029724121,170295.09552001953,AMPA_GluA2,3-MeO-PCE
AMPA_GluA2_3-MeO-PCMo,-127183.59985351562,161668.5193939209,AMPA_GluA2,3-MeO-PCMo
AMPA_GluA2_3-MeO-PCP,-127009.14524841309,169558.91314697266,AMPA_GluA2,3-MeO-PCP
AMPA_GluA2_3C-E,-127038.24932861328,184710.50247192383,AMPA_GluA2,3C-E
AMPA_GluA2_3C-P,-127028.41006469727,197132.40461730957,AMPA_GluA2,3C-P
AMPA_GluA2_4-AcO-DET,-127123.27442932129,166446.8114013672,AMPA_GluA2,4-AcO-DET
AMPA_GluA2_4-AcO-DMT,-126981.5240020752,187850.95703125,AMPA_GluA2,4-AcO-DMT
AMPA_GluA2_4-AcO-DiPT,-127119.70150756836,170721.79573059082,AMPA_GluA2,4-AcO-DiPT
AMPA_GluA2_4-AcO-MET,-127087.04109191895,222579.94314575195,AMPA_GluA2,4-AcO-MET
AMPA_GluA2_4-AcO-MiPT,-127086.09954833984,199658.20933532715,AMPA_GluA2,4-AcO-MiPT
AMPA_GluA2_4-FA,-127200.73788452148,156321.6767578125,AMPA_GluA2,4-FA
AMPA_GluA2_4-FMA,-127061.9150390625,148185.90336608887,AMPA_GluA2,4-FMA
AMPA_GluA2_4-HO-DET,-127033.02786254883,165934.35047912598,AMPA_GluA2,4-HO-DET
AMPA_GluA2_4-HO-DPT,-127105.89338684082,164856.7763519287,AMPA_GluA2,4-HO-DPT
AMPA_GluA2_4-HO-DiPT,-127007.37440490723,153084.28378295898,AMPA_GluA2,4-HO-DiPT
AMPA_GluA2_4-HO-EPT,-127282.42280578613,219056.2939453125,AMPA_GluA2,4-HO-EPT
AMPA_GluA2_4-HO-MET,-127253.57118225098,200905.98217773438,AMPA_GluA2,4-HO-MET
AMPA_GluA2_4-HO-MPT,-126973.25201416016,232107.43591308594,AMPA_GluA2,4-HO-MPT
AMPA_GluA2_4-HO-MiPT,-127176.03004455566,191654.07611083984,AMPA_GluA2,4-HO-MiPT
AMPA_GluA2_4-MeO-PCP,-127155.46533203125,2382599.912261963,AMPA_GluA2,4-MeO-PCP
AMPA_GluA2_4F-EPH,-127230.86996459961,153994.05166625977,AMPA_GluA2,4F-EPH
AMPA_GluA2_4F-MPH,-127177.17556762695,221931.61779785156,AMPA_GluA2,4F-MPH
"AMPA_GluA2_5,6-MDO-DMT",-126926.49644470215,166560.592086792,AMPA_GluA2,"5,6-MDO-DMT"
AMPA_GluA2_5-APB,-126808.34169006348,148902.14338684082,AMPA_GluA2,5-APB
AMPA_GluA2_5-Hydroxytryptophan,-127059.72348022461,577938.0473022461,AMPA_GluA2,5-Hydroxytryptophan
AMPA_GluA2_5-MAPB,-127070.69813537598,173261.5389404297,AMPA_GluA2,5-MAPB
AMPA_GluA2_5-MeO-DALT,-127091.1297454834,160671.52856445312,AMPA_GluA2,5-MeO-DALT
AMPA_GluA2_5-MeO-DMT,-127205.72399902344,156285.0054473877,AMPA_GluA2,5-MeO-DMT
AMPA_GluA2_5-MeO-DiBF,-127094.51062011719,178095.11404418945,AMPA_GluA2,5-MeO-DiBF
AMPA_GluA2_5-MeO-DiPT,-126826.12521362305,166463.88793945312,AMPA_GluA2,5-MeO-DiPT
AMPA_GluA2_5-MeO-MiPT,-127400.70280456543,199133.87419128418,AMPA_GluA2,5-MeO-MiPT
AMPA_GluA2_5F-AKB48,-127013.12875366211,162404.1562347412,AMPA_GluA2,5F-AKB48
AMPA_GluA2_5F-PB-22,-126966.15325927734,221621.65002441406,AMPA_GluA2,5F-PB-22
AMPA_GluA2_6-APB,-127151.55876159668,222649.41036987305,AMPA_GluA2,6-APB
AMPA_GluA2_6-APDB,-127145.41502380371,188688.02471923828,AMPA_GluA2,6-APDB
AMPA_GluA2_8-Chlorotheophylline,-127115.5779876709,161031.67805480957,AMPA_GluA2,8-Chlorotheophylline
AMPA_GluA2_A-PHP,-127048.51951599121,166903.6296081543,AMPA_GluA2,A-PHP
AMPA_GluA2_A-PVP,-127222.44943237305,244939.8983154297,AMPA_GluA2,A-PVP
AMPA_GluA2_AB-FUBINACA,-127140.30439758301,212132.39990234375,AMPA_GluA2,AB-FUBINACA
AMPA_GluA2_AL-LAD,-126684.95782470703,192149.10494995117,AMPA_GluA2,AL-LAD
AMPA_GluA2_ALD-52,-127005.06022644043,208065.11277770996,AMPA_GluA2,ALD-52
AMPA_GluA2_APICA,-127095.48934936523,213233.37983703613,AMPA_GluA2,APICA
AMPA_GluA2_Acetylcholine,-127111.09094238281,241214.322555542,AMPA_GluA2,Acetylcholine
AMPA_GluA2_Acetylfentanyl,-127231.58389282227,214098.38737487793,AMPA_GluA2,Acetylfentanyl
AMPA_GluA2_Adrafinil,-127247.10552978516,155613.20147705078,AMPA_GluA2,Adrafinil
AMPA_GluA2_Adrenaline,-127080.71408081055,166944.7252960205,AMPA_GluA2,Adrenaline
AMPA_GluA2_Alcohol,-126711.84327697754,600414.7006225586,AMPA_GluA2,Alcohol
AMPA_GluA2_Allylescaline,-127165.80264282227,221106.2873687744,AMPA_GluA2,Allylescaline
AMPA_GluA2_Alpha-MT,-126928.2837677002,2382408.4383392334,AMPA_GluA2,Alpha-MT
AMPA_GluA2_Alprazolam,-127187.65898132324,155034.82301330566,AMPA_GluA2,Alprazolam
AMPA_GluA2_Amanita_muscaria,-127145.04023742676,215873.7552947998,AMPA_GluA2,Amanita_muscaria
AMPA_GluA2_Amphetamine,-127086.86975097656,171733.0848236084,AMPA_GluA2,Amphetamine
AMPA_GluA2_Anadenanthera_peregrina,-127039.42208862305,172621.8874359131,AMPA_GluA2,Anadenanthera_peregrina
AMPA_GluA2_Argyreia_nervosa,-127090.0684967041,158351.95053100586,AMPA_GluA2,Argyreia_nervosa
AMPA_GluA2_Armodafinil,-127138.57638549805,163782.99545288086,AMPA_GluA2,Armodafinil
AMPA_GluA2_Ayahuasca,-127032.77868652344,180787.4486694336,AMPA_GluA2,Ayahuasca
AMPA_GluA2_Baclofen,-127138.64073181152,180014.3136138916,AMPA_GluA2,Baclofen
AMPA_GluA2_Baeocystin,-127141.5164642334,236337.48806762695,AMPA_GluA2,Baeocystin
AMPA_GluA2_Banisteriopsis_caapi,-127065.52770996094,158493.1070098877,AMPA_GluA2,Banisteriopsis_caapi
AMPA_GluA2_Benzydamine,-126463.11477661133,142792.57833862305,AMPA_GluA2,Benzydamine
AMPA_GluA2_Beta-Carboline,-127078.29290771484,167877.2992401123,AMPA_GluA2,Beta-Carboline
AMPA_GluA2_Bk-2C-B,-126910.58938598633,3952922.6041259766,AMPA_GluA2,Bk-2C-B
AMPA_GluA2_Bromantane,-127377.32402038574,154973.0513458252,AMPA_GluA2,Bromantane
AMPA_GluA2_Bromazepam,-127113.14024353027,232788.91818237305,AMPA_GluA2,Bromazepam
AMPA_GluA2_Bromo-DragonFLY,-126974.63577270508,186116.94841003418,AMPA_GluA2,Bromo-DragonFLY
AMPA_GluA2_Bufotenin,-127078.62510681152,182515.982131958,AMPA_GluA2,Bufotenin
AMPA_GluA2_Buprenorphine,-127088.36625671387,166017.02911376953,AMPA_GluA2,Buprenorphine
AMPA_GluA2_Butylone,-127143.3014831543,212749.57585144043,AMPA_GluA2,Butylone
AMPA_GluA2_Caffeine,-127055.14682006836,185121.30311584473,AMPA_GluA2,Caffeine
AMPA_GluA2_Cannabidiol,-127256.68542480469,2580375.6221466064,AMPA_GluA2,Cannabidiol
AMPA_GluA2_Cannabis,-127013.2310333252,211150.09637451172,AMPA_GluA2,Cannabis
AMPA_GluA2_Carisoprodol,-126967.26446533203,164963.39057922363,AMPA_GluA2,Carisoprodol
AMPA_GluA2_Cathinone,-127086.68696594238,174022.7277984619,AMPA_GluA2,Cathinone
AMPA_GluA2_Changa,-126834.5856628418,184601.66897583008,AMPA_GluA2,Changa
AMPA_GluA2_Choline_bitartrate,-127103.98248291016,184447.90957641602,AMPA_GluA2,Choline_bitartrate
AMPA_GluA2_Citicoline,-127149.83331298828,210244.42594909668,AMPA_GluA2,Citicoline
AMPA_GluA2_Clonazepam,-127314.12316894531,225695.71099853516,AMPA_GluA2,Clonazepam
AMPA_GluA2_Clonazolam,-127221.14730834961,152824.06149291992,AMPA_GluA2,Clonazolam
AMPA_GluA2_Clonidine,-127237.08206176758,266284.7030944824,AMPA_GluA2,Clonidine
AMPA_GluA2_Cocaine,-127204.98231506348,187200.6283416748,AMPA_GluA2,Cocaine
AMPA_GluA2_Codeine,-126937.1623840332,145764.61938476562,AMPA_GluA2,Codeine
AMPA_GluA2_Creatine,-127169.33641052246,204914.79440307617,AMPA_GluA2,Creatine
AMPA_GluA2_Cyclazodone,-126988.98739624023,152727.68829345703,AMPA_GluA2,Cyclazodone
AMPA_GluA2_DET,-127274.74433898926,167750.70803833008,AMPA_GluA2,DET
AMPA_GluA2_DMT,-126960.23489379883,149478.25889587402,AMPA_GluA2,DMT
AMPA_GluA2_DOB,-127070.01570129395,200735.6493988037,AMPA_GluA2,DOB
AMPA_GluA2_DOC,-127154.22828674316,168614.35321044922,AMPA_GluA2,DOC
AMPA_GluA2_DOI,-127396.45364379883,2296941.0268096924,AMPA_GluA2,DOI
AMPA_GluA2_DOM,-127153.05564880371,157378.20248413086,AMPA_GluA2,DOM
AMPA_GluA2_DOx,-126926.41654968262,156324.3087310791,AMPA_GluA2,DOx
AMPA_GluA2_DPT,-127221.24722290039,181506.05239868164,AMPA_GluA2,DPT
AMPA_GluA2_Datura,-126905.42799377441,161145.00660705566,AMPA_GluA2,Datura
AMPA_GluA2_Delta-8-THC,-127039.86373901367,862958.7945098877,AMPA_GluA2,Delta-8-THC
AMPA_GluA2_Deschloroetizolam,-127071.00973510742,161833.2081298828,AMPA_GluA2,Deschloroetizolam
AMPA_GluA2_Deschloroketamine,-127020.76168823242,169879.50622558594,AMPA_GluA2,Deschloroketamine
AMPA_GluA2_Desomorphine,-127086.50868225098,192549.28833007812,AMPA_GluA2,Desomorphine
AMPA_GluA2_Desoxypipradrol,-127037.50050354004,163228.9153289795,AMPA_GluA2,Desoxypipradrol
AMPA_GluA2_Dextroamphetamine,-127094.61486816406,188127.41944885254,AMPA_GluA2,Dextroamphetamine
AMPA_GluA2_Dextromethorphan,-127078.40626525879,166048.24668884277,AMPA_GluA2,Dextromethorphan
AMPA_GluA2_Dextropropoxyphene,-127092.8782043457,223207.66450500488,AMPA_GluA2,Dextropropoxyphene
AMPA_GluA2_DiPT,-127163.72496032715,158594.81758117676,AMPA_GluA2,DiPT
AMPA_GluA2_Diazepam,-127382.29595947266,165139.5530090332,AMPA_GluA2,Diazepam
AMPA_GluA2_Dichloropane,-126997.42544555664,170697.87971496582,AMPA_GluA2,Dichloropane
AMPA_GluA2_Diclazepam,-127202.7041015625,190796.1321105957,AMPA_GluA2,Diclazepam
AMPA_GluA2_Dihydrocodeine,-127088.01943969727,169391.2575531006,AMPA_GluA2,Dihydrocodeine
AMPA_GluA2_Diphenhydramine,-127292.65165710449,179667.87242126465,AMPA_GluA2,Diphenhydramine
AMPA_GluA2_Diphenidine,-127069.3224029541,175524.81680297852,AMPA_GluA2,Diphenidine
AMPA_GluA2_Dopamine,-126897.84381103516,162271.45050048828,AMPA_GluA2,Dopamine
AMPA_GluA2_EPT,-126995.23226928711,181137.94180297852,AMPA_GluA2,EPT
AMPA_GluA2_ETH-CAT,-127127.05380249023,201691.86474609375,AMPA_GluA2,ETH-CAT
AMPA_GluA2_ETH-LAD,-127152.74084472656,200508.05862426758,AMPA_GluA2,ETH-LAD
AMPA_GluA2_Echinopsis_pachanoi,-126982.9478302002,148946.8695526123,AMPA_GluA2,Echinopsis_pachanoi
AMPA_GluA2_Efavirenz,-127023.05003356934,171154.50596618652,AMPA_GluA2,Efavirenz
AMPA_GluA2_Ephedrine,-127076.26084899902,165704.41525268555,AMPA_GluA2,Ephedrine
AMPA_GluA2_Ephenidine,-127142.41380310059,2540394.02192688,AMPA_GluA2,Ephenidine
AMPA_GluA2_Ephylone,-127083.99502563477,221844.89164733887,AMPA_GluA2,Ephylone
AMPA_GluA2_Escaline,-127067.31643676758,178123.3268737793,AMPA_GluA2,Escaline
AMPA_GluA2_Eszopiclone,-127102.22413635254,167430.31257629395,AMPA_GluA2,Eszopiclone
AMPA_GluA2_Ethylmorphine,-127170.26676940918,245737.64460754395,AMPA_GluA2,Ethylmorphine
AMPA_GluA2_Ethylone,-126890.80029296875,155031.20390319824,AMPA_GluA2,Ethylone
AMPA_GluA2_Ethylphenidate,-127133.48495483398,186963.00534057617,AMPA_GluA2,Ethylphenidate
AMPA_GluA2_Etizolam,-127048.29895019531,177065.9962158203,AMPA_GluA2,Etizolam
AMPA_GluA2_Fentanyl,-127032.22398376465,180737.56649780273,AMPA_GluA2,Fentanyl
AMPA_GluA2_Flualprazolam,-127278.22319030762,228214.75216674805,AMPA_GluA2,Flualprazolam
AMPA_GluA2_Flubromazepam,-127077.41934204102,164832.73155212402,AMPA_GluA2,Flubromazepam
AMPA_GluA2_Flubromazolam,-127132.58700561523,220530.3161468506,AMPA_GluA2,Flubromazolam
AMPA_GluA2_Flunitrazepam,-127313.88415527344,219981.21197509766,AMPA_GluA2,Flunitrazepam
AMPA_GluA2_Flunitrazolam,-127119.7438659668,148571.3603363037,AMPA_GluA2,Flunitrazolam
AMPA_GluA2_GABA,-126990.40083312988,260862.92575073242,AMPA_GluA2,GABA
AMPA_GluA2_GBL,-127070.06811523438,201685.26135253906,AMPA_GluA2,GBL
AMPA_GluA2_GHB,-126978.34867858887,207612.43026733398,AMPA_GluA2,GHB
AMPA_GluA2_Gabapentin,-127042.37724304199,210592.28930664062,AMPA_GluA2,Gabapentin
AMPA_GluA2_Gaboxadol,-127087.67646789551,193689.5467224121,AMPA_GluA2,Gaboxadol
AMPA_GluA2_Galantamine,-126982.98141479492,187897.97467041016,AMPA_GluA2,Galantamine
AMPA_GluA2_Glutamate,-127179.53367614746,304757.1130371094,AMPA_GluA2,Glutamate
AMPA_GluA2_HHC,-127042.23603820801,156711.4951171875,AMPA_GluA2,HHC
AMPA_GluA2_HXE,-127189.67599487305,189441.8203125,AMPA_GluA2,HXE
AMPA_GluA2_Harmala_alkaloid,-127037.51414489746,161201.89971923828,AMPA_GluA2,Harmala_alkaloid
AMPA_GluA2_Heroin,-127170.18411254883,156812.7287750244,AMPA_GluA2,Heroin
AMPA_GluA2_Hexedrone,-127271.7403717041,266472.3385620117,AMPA_GluA2,Hexedrone
