ligand,mean,std,count
alpha4beta2_Tianeptine,-50958.32524871826,,1
alpha4beta2_Armodafinil,-50958.29020690918,,1
alpha4beta2_4-AcO-DMT,-50957.52628707886,,1
alpha4beta2_Methaqualone,-50956.8830909729,,1
alpha4beta2_5-Hydroxytryptophan,-50956.87327957153,,1
alpha4beta2_Cyclazodone,-50956.55753326416,,1
alpha4beta2_Tabernanthe_iboga_(botany),-50956.37138748169,,1
alpha4beta2_Propylhexedrine,-50956.02579879761,,1
alpha4beta2_Nicotine,-50955.50228881836,,1
alpha4beta2_3-HO-PCE,-50955.1127204895,,1
alpha4beta2_Flunitrazepam,-50955.07514953613,,1
alpha4beta2_3-FPM,-50954.31604003906,,1
alpha4beta2_Pyrazolam,-50953.57328033447,,1
alpha4beta2_Pregabalin,-50953.31548690796,,1
alpha4beta2_2C-P,-50952.94746398926,,1
alpha4beta2_Hydrocodone,-50952.51099395752,,1
alpha4beta2_Alcohol,-50951.08079910278,,1
alpha4beta2_Methamphetamine,-50950.97898483277,,1
alpha4beta2_Methylphenidate,-50950.84796142578,,1
alpha4beta2_Noradrenaline,-50950.36918640137,,1
alpha4beta2_4-AcO-MiPT,-50948.7505645752,,1
alpha4beta2_PRO-LAD,-50947.12253189087,,1
alpha4beta2_2C-T-2,-50946.81081390381,,1
alpha4beta2_Clonazolam,-50946.45993041992,,1
alpha4beta2_Flubromazolam,-50946.15523529053,,1
alpha4beta2_Amphetamine,-50945.76659393311,,1
alpha4beta2_4-MeO-PCP,-50945.66780853272,,1
alpha4beta2_Baeocystin,-50945.54946899414,,1
alpha4beta2_ETH-CAT,-50943.6541595459,,1
alpha4beta2_6-APB,-50943.57992172241,,1
alpha4beta2_5-MAPB,-50942.44493865967,,1
alpha4beta2_Tramadol,-50941.992614746094,,1
alpha4beta2_Clonazepam,-50941.175521850586,,1
alpha4beta2_Mexedrone,-50940.88485336304,,1
alpha4beta2_4-AcO-DiPT,-50940.24419784546,,1
alpha4beta2_3C-P,-50940.244159698486,,1
alpha4beta2_Acetylcholine,-50939.58493423462,,1
alpha4beta2_Butylone,-50938.664947509766,,1
alpha4beta2_2C-C,-50937.60288238525,,1
alpha4beta2_4-HO-DiPT,-50937.397705078125,,1
alpha4beta2_5-MeO-DMT,-50937.21989059448,,1
alpha4beta2_6-APDB,-50937.10431671143,,1
alpha4beta2_Methallylescaline,-50937.02772521973,,1
alpha4beta2_GABA,-50936.82746505737,,1
alpha4beta2_Benzydamine,-50936.52670288086,,1
alpha4beta2_THC-O-acetate,-50935.76068878174,,1
alpha4beta2_Proscaline,-50935.01258850098,,1
alpha4beta2_TMA-2,-50933.4363861084,,1
alpha4beta2_Flualprazolam,-50933.268115997314,,1
alpha4beta2_Citicoline,-50933.23881530762,,1
alpha4beta2_Dopamine,-50932.62887573242,,1
alpha4beta2_DOB,-50932.57063293457,,1
alpha4beta2_Tizanidine,-50931.27127075195,,1
alpha4beta2_Deschloroketamine,-50930.91871643066,,1
alpha4beta2_Dihydrocodeine,-50930.60985183716,,1
alpha4beta2_4-HO-MPT,-50929.8490562439,,1
"alpha4beta2_3,4-CTMP",-50929.68667602539,,1
alpha4beta2_Promethazine,-50929.62634277344,,1
alpha4beta2_ETH-LAD,-50929.62461853027,,1
alpha4beta2_Diazepam,-50928.9821434021,,1
alpha4beta2_Salvinorin_B_methoxymethyl_ether,-50928.008293151855,,1
alpha4beta2_Gaboxadol,-50927.56941986084,,1
alpha4beta2_Tryptamine_(compound),-50927.05548477173,,1
alpha4beta2_Ethylmorphine,-50927.02416229248,,1
alpha4beta2_Pentedrone,-50926.73004150391,,1
alpha4beta2_Zolpidem,-50926.58141326904,,1
alpha4beta2_Oxycodone,-50924.808376312256,,1
alpha4beta2_2-FMA,-50924.49990081787,,1
alpha4beta2_Bk-2C-B,-50923.75049972534,,1
alpha4beta2_Gabapentin,-50922.32049560547,,1
alpha4beta2_Ibogaine,-50920.778732299805,,1
alpha4beta2_MDA,-50920.37843704224,,1
alpha4beta2_PARGY-LAD,-50919.78981781006,,1
alpha4beta2_Acetylfentanyl,-50919.01273727417,,1
alpha4beta2_Kava,-50918.78476715088,,1
alpha4beta2_SAM-e,-50918.46127319336,,1
alpha4beta2_Flunitrazolam,-50918.2951965332,,1
alpha4beta2_AL-LAD,-50917.75956726074,,1
alpha4beta2_Ephenidine,-50917.29022216797,,1
alpha4beta2_Bufotenin,-50916.848487854,,1
alpha4beta2_Tyrosine,-50916.60311508179,,1
alpha4beta2_4-HO-DPT,-50916.20754241943,,1
alpha4beta2_NBx,-50915.827030181885,,1
alpha4beta2_Cocaine,-50915.80809020996,,1
alpha4beta2_Baclofen,-50914.8455696106,,1
alpha4beta2_Bromazepam,-50914.60199737549,,1
alpha4beta2_2C-T,-50914.48534011841,,1
alpha4beta2_Tetrahydrocannabinol,-50913.6875038147,,1
alpha4beta2_DPT,-50913.54760742188,,1
alpha4beta2_LSA,-50912.64521026611,,1
alpha4beta2_NM-2-AI,-50912.59233093262,,1
alpha4beta2_3-FA,-50912.33470916748,,1
alpha4beta2_Fentanyl,-50912.21432495117,,1
alpha4beta2_Theacrine,-50912.16739654541,,1
alpha4beta2_2-FA,-50911.62889099121,,1
alpha4beta2_Caffeine,-50911.2954864502,,1
alpha4beta2_5-MeO-DiPT,-50910.82900238037,,1
alpha4beta2_Methcathinone,-50910.7525177002,,1
alpha4beta2_Cannabis,-50910.31122589111,,1
alpha4beta2_Phenibut,-50909.521503448486,,1
alpha4beta2_PMMA,-50909.24834060669,,1
alpha4beta2_Banisteriopsis_caapi,-50908.8094329834,,1
alpha4beta2_2C-B,-50908.78553009033,,1
alpha4beta2_AB-FUBINACA,-50908.75495529175,,1
alpha4beta2_25C-NBOMe,-50908.22247314453,,1
alpha4beta2_GHB,-50907.794342041016,,1
alpha4beta2_Melatonin,-50906.72839355469,,1
alpha4beta2_Nitrous,-50906.3570022583,,1
alpha4beta2_A-PHP,-50906.323249816895,,1
alpha4beta2_3-HO-PCP,-50906.17865371704,,1
alpha4beta2_Ethylone,-50905.8808670044,,1
alpha4beta2_Morphine,-50904.95139312744,,1
alpha4beta2_Temazepam,-50904.26881027222,,1
alpha4beta2_LSM-775,-50903.99898529053,,1
alpha4beta2_Cannabidiol,-50903.80792999268,,1
alpha4beta2_Tapentadol,-50903.58948516846,,1
alpha4beta2_Anadenanthera_peregrina,-50901.37563323975,,1
alpha4beta2_Clonidine,-50901.33896636963,,1
alpha4beta2_Methylnaphthidate,-50900.97967529297,,1
alpha4beta2_Heroin,-50900.83756256104,,1
alpha4beta2_Echinopsis_pachanoi,-50900.074893951416,,1
alpha4beta2_5-MeO-DiBF,-50899.750453948975,,1
alpha4beta2_Galantamine,-50898.4102973938,,1
alpha4beta2_Poppers,-50898.01656341553,,1
alpha4beta2_1P-ETH-LAD,-50897.90334320068,,1
alpha4beta2_MDAI,-50897.87570953369,,1
alpha4beta2_Ephedrine,-50897.72261428833,,1
alpha4beta2_4-FMA,-50897.59031677246,,1
alpha4beta2_4-HO-MET,-50897.34577941895,,1
alpha4beta2_N-Ethylhexedrone,-50897.25650024414,,1
alpha4beta2_DET,-50896.37741088867,,1
"alpha4beta2_1,4-Butanediol",-50896.2212677002,,1
"alpha4beta2_2,5-DMA",-50896.11163711548,,1
alpha4beta2_LAE-32,-50896.10576629639,,1
alpha4beta2_1V-LSD,-50893.91297912598,,1
alpha4beta2_Nitromethaqualone,-50892.92673110962,,1
alpha4beta2_HHC,-50892.81819534302,,1
alpha4beta2_Mephedrone,-50892.039279937744,,1
alpha4beta2_4-HO-EPT,-50891.39359283447,,1
alpha4beta2_Mirtazapine,-50890.80344390869,,1
alpha4beta2_25N-NBOMe,-50890.75861740112,,1
alpha4beta2_Lophophora_williamsii,-50890.50638580322,,1
alpha4beta2_5F-AKB48,-50890.09048843384,,1
alpha4beta2_Sufentanil,-50889.5987701416,,1
alpha4beta2_4-AcO-DET,-50889.399127960205,,1
alpha4beta2_Dichloropane,-50888.48741149902,,1
alpha4beta2_25B-NBOMe,-50886.59245300293,,1
alpha4beta2_2C-B-FLY,-50885.95934295654,,1
alpha4beta2_DOx,-50885.64490509033,,1
alpha4beta2_Diclazepam,-50885.573501586914,,1
alpha4beta2_Myristicin,-50885.47660064697,,1
alpha4beta2_GBL,-50885.44137573242,,1
alpha4beta2_Methylone,-50885.34166717529,,1
alpha4beta2_5-APB,-50883.94284057617,,1
alpha4beta2_2-Fluorodeschloroketamine,-50883.93752288818,,1
alpha4beta2_Memantine,-50883.109718322754,,1
alpha4beta2_Ipomoea_tricolor,-50882.500579833984,,1
alpha4beta2_Desoxypipradrol,-50881.24222564697,,1
alpha4beta2_25E-NBOH,-50880.93590545654,,1
alpha4beta2_1cP-LSD,-50880.1558303833,,1
alpha4beta2_MCPP,-50878.92673110962,,1
alpha4beta2_Hexedrone,-50877.08590698242,,1
alpha4beta2_3-MMC,-50876.06674194336,,1
alpha4beta2_Amanita_muscaria,-50874.00548553467,,1
alpha4beta2_25C-NBOH,-50873.71376037598,,1
alpha4beta2_JWH-073,-50872.15719604492,,1
alpha4beta2_Bromo-DragonFLY,-50871.99955368042,,1
alpha4beta2_8-Chlorotheophylline,-50871.18059539795,,1
alpha4beta2_25I-NBOH,-50871.02536392212,,1
alpha4beta2_2-FEA,-50867.77591705322,,1
alpha4beta2_Tetrahydrocannabiphorol,-50867.46123504639,,1
alpha4beta2_Lorazepam,-50866.59330749512,,1
alpha4beta2_2C-E,-50865.93732833862,,1
alpha4beta2_Methadone,-50865.25112915039,,1
alpha4beta2_THJ-018,-50864.70545959473,,1
alpha4beta2_Oxymorphone,-50863.98318862915,,1
alpha4beta2_4-FA,-50863.89601898193,,1
alpha4beta2_MiPLA,-50862.402198791504,,1
alpha4beta2_1cP-MiPLA,-50862.37609100342,,1
alpha4beta2_5F-PB-22,-50861.74200057984,,1
alpha4beta2_1P-LSD,-50859.968143463135,,1
alpha4beta2_Cathinone,-50859.85774230957,,1
alpha4beta2_STS-135,-50858.1887588501,,1
alpha4beta2_Histamine,-50857.403884887695,,1
alpha4beta2_1cP-AL-LAD,-50857.28876113892,,1
alpha4beta2_ALD-52,-50856.89133453369,,1
alpha4beta2_4-AcO-MET,-50856.1047782898,,1
alpha4beta2_U-47700,-50856.07137298584,,1
alpha4beta2_3-MeO-PCMo,-50855.385482788086,,1
alpha4beta2_2M2B,-50852.44272613525,,1
alpha4beta2_Nicotiana_(botany),-50852.25439453125,,1
alpha4beta2_Choline_bitartrate,-50851.388832092285,,1
alpha4beta2_Phenobarbital,-50851.34014892578,,1
alpha4beta2_Phenethylamine_(compound),-50850.29002380371,,1
alpha4beta2_Kratom,-50850.2458114624,,1
alpha4beta2_2C-T-21,-50849.90030670166,,1
alpha4beta2_Alprazolam,-50848.63192749024,,1
alpha4beta2_DOI,-50845.896980285645,,1
alpha4beta2_Progesterone,-50845.3662071228,,1
alpha4beta2_Argyreia_nervosa,-50838.77724456787,,1
alpha4beta2_4-HO-DET,-50838.320766448975,,1
alpha4beta2_Harmala_alkaloid,-50836.79581451416,,1
alpha4beta2_Lormetazepam,-50835.88843154907,,1
alpha4beta2_Isopropylphenidate,-50835.316497802734,,1
alpha4beta2_Codeine,-50832.80310821533,,1
alpha4beta2_4-HO-MiPT,-50832.12754821777,,1
alpha4beta2_DiPT,-50829.01844406128,,1
alpha4beta2_MDEA,-50828.26071166992,,1
alpha4beta2_Methoxetamine,-50826.49201965332,,1
alpha4beta2_LSD,-50821.7825088501,,1
alpha4beta2_Buprenorphine,-50821.43769454956,,1
alpha4beta2_3C-E,-50821.413230896,,1
alpha4beta2_Datura,-50811.20615005493,,1
alpha4beta2_EPT,-50793.38766860962,,1
alpha4beta2_Diphenhydramine,-50778.51259613037,,1
alpha4beta2_Carisoprodol,-50719.42615127564,,1
alpha7_DiPT,-50194.29250431061,,1
alpha7_Zopiclone,-50193.471015930176,,1
alpha7_Sufentanil,-50191.89321899414,,1
alpha7_Ethylmorphine,-50167.02527999878,,1
alpha7_Citicoline,-50162.806640625,,1
alpha7_Metizolam,-50149.24536895752,,1
alpha7_4-AcO-MET,-50144.28395462036,,1
alpha7_5-MeO-DiBF,-50138.45414733887,,1
alpha7_Nitrous,-50134.88988494873,,1
alpha7_1cP-LSD,-50134.06549835205,,1
alpha7_Flubromazepam,-50130.91747283936,,1
alpha7_Flubromazolam,-50126.77856254578,,1
alpha7_5-MeO-DiPT,-50123.425884246826,,1
alpha7_4-FA,-50122.03733444214,,1
alpha7_Cyclazodone,-50121.232666015625,,1
alpha7_DOM,-50120.44756317139,,1
alpha7_DOI,-50118.07511138916,,1
alpha7_LSZ,-50116.58796310425,,1
alpha7_Banisteriopsis_caapi,-50112.759422302246,,1
alpha7_3-HO-PCE,-50110.63129043579,,1
alpha7_Midazolam,-50107.728298187256,,1
alpha7_Ibogaine,-50104.10538101196,,1
alpha7_Diphenidine,-50102.049503326416,,1
alpha7_O-Desmethyltramadol,-50099.06986236572,,1
alpha7_Amphetamine,-50096.15094566345,,1
alpha7_3-FMA,-50095.69401931763,,1
alpha7_Clonazepam,-50093.60409927368,,1
alpha7_Alpha-MT,-50092.65287017822,,1
alpha7_Clonazolam,-50091.540241241455,,1
alpha7_4-HO-DiPT,-50091.06326675415,,1
alpha7_Pyrazolam,-50090.51944541931,,1
alpha7_DMT,-50085.47434234619,,1
alpha7_4-HO-MiPT,-50085.03308105469,,1
alpha7_Changa,-50085.03158378601,,1
alpha7_Lophophora_williamsii,-50084.78657913208,,1
alpha7_Delta-8-THC,-50083.50998687744,,1
alpha7_Choline_bitartrate,-50083.040576934814,,1
alpha7_Ibotenic_acid,-50082.819316864014,,1
alpha7_Oxycodone,-50081.72192764282,,1
alpha7_ALD-52,-50081.52611160278,,1
alpha7_Baeocystin,-50080.75173950195,,1
alpha7_Tetrahydrocannabiphorol,-50080.718170166016,,1
alpha7_MiPLA,-50080.64743041992,,1
alpha7_Prolintane,-50080.545337677,,1
alpha7_Dextroamphetamine,-50080.10548210144,,1
alpha7_Tabernanthe_iboga_(botany),-50074.310119628906,,1
alpha7_NBx,-50074.15426635742,,1
alpha7_DPT,-50071.463306427,,1
alpha7_Theacrine,-50071.24494552612,,1
alpha7_Deschloroetizolam,-50069.5018157959,,1
alpha7_Heroin,-50068.64024734497,,1
alpha7_AL-LAD,-50068.55034255981,,1
alpha7_Bk-2C-B,-50068.03229141235,,1
alpha7_MiPT,-50066.895584106445,,1
alpha7_4-AcO-DMT,-50065.69674301148,,1
alpha7_DOx,-50065.36283493042,,1
alpha7_1cP-AL-LAD,-50064.94927978516,,1
alpha7_Tramadol,-50062.55040740967,,1
alpha7_Tianeptine,-50061.89125442505,,1
alpha7_PRO-LAD,-50061.69216918945,,1
alpha7_PMA,-50057.30687713623,,1
alpha7_5-Hydroxytryptophan,-50057.03860855103,,1
alpha7_MDEA,-50056.2141532898,,1
alpha7_Bromantane,-50055.70028305054,,1
alpha7_Fentanyl,-50053.912731170654,,1
alpha7_Hydrocodone,-50053.700984954834,,1
alpha7_8-Chlorotheophylline,-50052.998668670654,,1
alpha7_4-AcO-DET,-50052.464824676514,,1
alpha7_Eszopiclone,-50052.38190460205,,1
alpha7_Ethylphenidate,-50052.17442321777,,1
alpha7_U-47700,-50051.06736755371,,1
alpha7_LSD,-50048.20602416992,,1
alpha7_1cP-MiPLA,-50048.05167388916,,1
alpha7_Dextropropoxyphene,-50047.9665145874,,1
alpha7_25B-NBOMe,-50047.66614532471,,1
alpha7_Dextromethorphan,-50046.83156585693,,1
alpha7_Galantamine,-50044.507442474365,,1
alpha7_25C-NBOH,-50041.93243408203,,1
alpha7_Alcohol,-50041.9277420044,,1
alpha7_2C-B,-50041.45993423462,,1
alpha7_Ipomoea_tricolor,-50041.041259765625,,1
alpha7_5F-PB-22,-50040.130908966064,,1
alpha7_1P-ETH-LAD,-50039.9732170105,,1
alpha7_A-PHP,-50038.586433410645,,1
alpha7_N-Acetylcysteine,-50037.11961746216,,1
alpha7_Escaline,-50037.01509475708,,1
alpha7_25B-NBOH,-50036.47909927368,,1
alpha7_4-HO-DET,-50036.29601669312,,1
alpha7_MDA,-50034.61201477051,,1
alpha7_Ephylone,-50029.93406677246,,1
alpha7_2-Fluorodeschloroketamine,-50028.90593338013,,1
alpha7_4-AcO-DiPT,-50027.78923034668,,1
alpha7_GHB,-50027.43380355835,,1
alpha7_1P-LSD,-50027.35990142822,,1
alpha7_Promethazine,-50027.28216934204,,1
alpha7_4-AcO-MiPT,-50025.99027252197,,1
alpha7_5-APB,-50025.90023803711,,1
alpha7_Mephedrone,-50024.84881591797,,1
alpha7_Diazepam,-50021.981327056885,,1
alpha7_3-MeO-PCMo,-50019.99321556091,,1
alpha7_5F-AKB48,-50019.97369766235,,1
alpha7_Adrafinil,-50019.59853363037,,1
alpha7_Etizolam,-50019.49473190308,,1
alpha7_Myristicin,-50019.35194396973,,1
alpha7_25I-NBOMe,-50017.21153259277,,1
alpha7_Desomorphine,-50016.31805038452,,1
alpha7_Mexedrone,-50015.4457321167,,1
alpha7_Noradrenaline,-50015.04065704346,,1
alpha7_2C-T-21,-50014.21890640259,,1
alpha7_2C-T-7,-50013.783515930176,,1
alpha7_LAE-32,-50013.317558288574,,1
alpha7_25I-NBOH,-50011.38228225708,,1
alpha7_LSA,-50010.37126922608,,1
alpha7_Kratom,-50009.438621521,,1
alpha7_Methoxetamine,-50008.702754974365,,1
alpha7_3-MeO-PCP,-50008.22389984131,,1
alpha7_Bufotenin,-50007.72635269165,,1
alpha7_Clonidine,-50007.441719055176,,1
alpha7_Phenethylamine_(compound),-50006.43952941895,,1
alpha7_5-MeO-MiPT,-50006.32727050781,,1
alpha7_Codeine,-50005.64743041992,,1
alpha7_MDAI,-50005.36852264404,,1
alpha7_Desoxypipradrol,-50003.92790412903,,1
alpha7_Ketamine,-50001.80978012085,,1
alpha7_Caffeine,-50000.69779205322,,1
alpha7_Butylone,-49999.93070220947,,1
alpha7_Ephenidine,-49999.6168050766,,1
alpha7_PCE,-49999.59688949585,,1
alpha7_Anadenanthera_peregrina,-49998.98427581787,,1
"alpha7_2,5-DMA",-49998.038066864014,,1
alpha7_Adrenaline,-49997.60806274414,,1
alpha7_GABA,-49997.52895736694,,1
alpha7_Nitromethaqualone,-49996.50963592529,,1
alpha7_Peganum_harmala,-49995.777839660645,,1
alpha7_2C-C,-49995.74296569824,,1
alpha7_25E-NBOH,-49995.56959152222,,1
alpha7_Harmala_alkaloid,-49995.18896102905,,1
alpha7_APICA,-49995.02625846863,,1
alpha7_2C-T,-49994.45659637451,,1
"alpha7_1,4-Butanediol",-49994.14582824707,,1
alpha7_Oxymorphone,-49992.10945892334,,1
alpha7_3C-P,-49990.985218048096,,1
alpha7_Histamine,-49989.590366363525,,1
alpha7_MCPP,-49988.19235992432,,1
alpha7_Baclofen,-49987.696716308594,,1
alpha7_Gabapentin,-49987.358642578125,,1
"alpha7_3,4-CTMP",-49987.281829833984,,1
alpha7_25C-NBOMe,-49987.2622756958,,1
alpha7_Melatonin,-49986.89601135254,,1
alpha7_4-HO-MET,-49986.421867370605,,1
alpha7_Methallylescaline,-49985.78653717041,,1
alpha7_2-FMA,-49983.31883239746,,1
alpha7_Beta-Carboline,-49980.73348236084,,1
alpha7_2C-T-2,-49980.678340911865,,1
alpha7_2C-I,-49979.95694732666,,1
alpha7_HHC,-49979.14069366455,,1
alpha7_3-FEA,-49978.81042480469,,1
alpha7_5-MAPB,-49978.66592788696,,1
alpha7_Morphine,-49978.26922225952,,1
alpha7_DOC,-49977.187843322754,,1
alpha7_PARGY-LAD,-49976.98401260376,,1
alpha7_Benzydamine,-49976.50025177002,,1
alpha7_ETH-LAD,-49976.31346893311,,1
alpha7_THC-O-acetate,-49974.49637794495,,1
alpha7_Hydromorphone,-49973.51631164551,,1
alpha7_Datura,-49972.145668029785,,1
alpha7_1B-LSD,-49971.10046005249,,1
alpha7_Ethylone,-49970.31829833984,,1
alpha7_Creatine,-49970.13051223755,,1
alpha7_2-FEA,-49970.02228546143,,1
alpha7_MET,-49969.02341079712,,1
alpha7_Diclazepam,-49967.46109390259,,1
alpha7_A-PVP,-49967.400077819824,,1
alpha7_EPT,-49967.37546539307,,1
alpha7_MDMA,-49967.10935974121,,1
alpha7_Theanine,-49966.63270950317,,1
alpha7_25N-NBOMe,-49966.594398498535,,1
alpha7_Argyreia_nervosa,-49966.40711212158,,1
alpha7_2M2B,-49966.26123809815,,1
alpha7_NM-2-AI,-49966.183448791504,,1
alpha7_N-Ethylhexedrone,-49966.100025177,,1
alpha7_4-HO-MPT,-49965.23938751221,,1
alpha7_4-FMA,-49964.34572601318,,1
alpha7_4F-EPH,-49964.28186607361,,1
alpha7_Dihydrocodeine,-49963.76374816895,,1
alpha7_HXE,-49963.74237632752,,1
alpha7_Dopamine,-49963.59479522705,,1
alpha7_Psilocin,-49961.98959350586,,1
alpha7_Salvia_divinorum,-49960.881187438965,,1
alpha7_1V-LSD,-49959.14189910889,,1
alpha7_Poppers,-49958.73151397705,,1
alpha7_Tizanidine,-49958.48124694824,,1
alpha7_Pethidine,-49958.11576080322,,1
alpha7_Ephedrine,-49957.27505874634,,1
alpha7_Methiopropamine,-49957.26503372192,,1
alpha7_Pregabalin,-49957.243965148926,,1
alpha7_3-MeO-PCE,-49956.80992126465,,1
alpha7_Methaqualone,-49956.634017944336,,1
alpha7_Alprazolam,-49955.40709686279,,1
alpha7_Proscaline,-49954.016662597656,,1
alpha7_2C-P,-49953.76083374024,,1
alpha7_Lisdexamfetamine,-49953.14235877991,,1
alpha7_DET,-49952.58113479614,,1
alpha7_5-MeO-DMT,-49952.54452133179,,1
alpha7_3-FPM,-49952.152446746826,,1
alpha7_Hexedrone,-49951.618576049805,,1
alpha7_Phenibut,-49951.407287597656,,1
alpha7_Salvinorin_B_methoxymethyl_ether,-49951.01830673218,,1
alpha7_TMA-2,-49950.69352722168,,1
alpha7_Methylone,-49948.46490478516,,1
alpha7_LSM-775,-49948.24098968506,,1
alpha7_Propylhexedrine,-49947.2354888916,,1
alpha7_Ayahuasca,-49947.13153076172,,1
alpha7_Flunitrazolam,-49945.75679016113,,1
alpha7_NEP,-49945.54111480713,,1
alpha7_Modafinil,-49945.49913406372,,1
alpha7_Kava,-49945.03642654419,,1
alpha7_Salvinorin_A,-49944.517192840576,,1
alpha7_Nifoxipam,-49943.42018318176,,1
alpha7_Deschloroketamine,-49943.160846710205,,1
alpha7_4F-MPH,-49943.09980010986,,1
alpha7_Phenobarbital,-49940.56127166748,,1
alpha7_Allylescaline,-49938.66058731079,,1
alpha7_Buprenorphine,-49937.872161865234,,1
alpha7_Amanita_muscaria,-49937.03241729736,,1
alpha7_Cannabis,-49936.92395401001,,1
alpha7_Nicotine,-49935.94380950928,,1
alpha7_Nicotiana_(botany),-49935.34057617188,,1
alpha7_Progesterone,-49935.02091026306,,1
alpha7_2C-E,-49934.65063858032,,1
alpha7_Methamphetamine,-49934.5892944336,,1
alpha7_ETH-CAT,-49932.46286773682,,1
alpha7_Meclofenoxate,-49932.22484207153,,1
alpha7_Cannabidiol,-49930.8652305603,,1
alpha7_2C-D,-49930.43004989624,,1
alpha7_2C-B-FLY,-49930.21287918091,,1
alpha7_Pentedrone,-49930.211711883545,,1
alpha7_Flualprazolam,-49929.25327682495,,1
alpha7_Isopropylphenidate,-49928.96566772461,,1
alpha7_Acetylfentanyl,-49927.94144058228,,1
alpha7_DOB,-49924.988105773926,,1
alpha7_Methylphenidate,-49923.25394439697,,1
alpha7_3-HO-PCP,-49922.98315048218,,1
"alpha7_5,6-MDO-DMT",-49922.64179229736,,1
alpha7_Efavirenz,-49920.1272277832,,1
alpha7_JWH-018,-49919.69262504578,,1
alpha7_3-FA,-49919.31922531128,,1
alpha7_3-MMC,-49919.155307769775,,1
alpha7_Zolpidem,-49918.697257995605,,1
alpha7_5-MeO-DALT,-49918.31983947754,,1
alpha7_AB-FUBINACA,-49917.317626953125,,1
alpha7_PMMA,-49915.95104980469,,1
alpha7_Pentobarbital,-49915.91667938232,,1
alpha7_6-APB,-49915.78338623047,,1
alpha7_4-HO-EPT,-49914.04168319702,,1
alpha7_Echinopsis_pachanoi,-49912.651348114014,,1
alpha7_Armodafinil,-49911.62814331055,,1
alpha7_2-FA,-49910.070640563965,,1
alpha7_Tyrosine,-49907.76874542236,,1
alpha7_25D-NBOMe,-49907.64332962036,,1
alpha7_Acetylcholine,-49907.0892944336,,1
alpha7_Bromazepam,-49905.93270874024,,1
alpha7_Cathinone,-49904.08000564575,,1
alpha7_Tapentadol,-49903.56560897827,,1
alpha7_Serotonin,-49901.03745269776,,1
alpha7_Mescaline,-49900.5943145752,,1
alpha7_TMA-6,-49899.34340286255,,1
alpha7_Tryptamine_(compound),-49899.2912940979,,1
alpha7_6-APDB,-49898.32691574097,,1
alpha7_Cocaine,-49898.130977630615,,1
alpha7_3C-E,-49897.01809692383,,1
alpha7_4-MeO-PCP,-49896.02931976318,,1
alpha7_Diphenhydramine,-49893.28326797485,,1
alpha7_MDPV,-49892.049324035645,,1
alpha7_4-HO-DPT,-49889.54082107544,,1
alpha7_Methadone,-49886.690773010254,,1
alpha7_Gaboxadol,-49885.54664611816,,1
alpha7_Methcathinone,-49881.08231163025,,1
alpha7_Dichloropane,-49880.943866729736,,1
alpha7_2C-H,-49880.54061889648,,1
alpha7_Lorazepam,-49879.0984916687,,1
alpha7_Lormetazepam,-49875.488079071045,,1
alpha7_Glutamate,-49874.51850318909,,1
alpha7_THJ-2201,-49874.24609184265,,1
alpha7_O-PCE,-49873.56144714356,,1
alpha7_Memantine,-49869.40609741211,,1
alpha7_GBL,-49863.7868270874,,1
alpha7_Tetrahydrocannabinol,-49863.5175819397,,1
alpha7_Secobarbital,-49863.45611953735,,1
alpha7_STS-135,-49856.19816970825,,1
alpha7_PCP,-49847.96293640137,,1
alpha7_Flunitrazepam,-49847.25324249268,,1
alpha7_Bromo-DragonFLY,-49845.68659591675,,1
alpha7_JWH-073,-49845.58232116699,,1
alpha7_2-Aminoindane,-49841.84597015381,,1
alpha7_THJ-018,-49830.74491500855,,1
alpha7_Mirtazapine,-49829.99470901489,,1
alpha7_Carisoprodol,-49824.29154968262,,1
alpha7_SAM-e,-49812.12155914307,,1
alpha7_Temazepam,-49806.21587371826,,1
alpha7_Methylnaphthidate,-49791.043128967285,,1
alpha3beta4_1P-ETH-LAD,-46249.264545440674,,1
alpha3beta4_AB-FUBINACA,-46230.36208724976,,1
alpha3beta4_Alpha-MT,-46227.82404708862,,1
alpha3beta4_Delta-8-THC,-46222.117168426514,,1
alpha3beta4_Zolpidem,-46220.702739715576,,1
alpha3beta4_MDMA,-46200.69553756714,,1
alpha3beta4_4-AcO-DMT,-46197.665115356445,,1
alpha3beta4_3-MeO-PCE,-46196.85997390747,,1
alpha3beta4_Amanita_muscaria,-46189.48947906494,,1
alpha3beta4_Nicotine,-46172.22361946106,,1
alpha3beta4_Methylone,-46169.25281906128,,1
alpha3beta4_2C-T-21,-46164.25942993164,,1
alpha3beta4_3C-E,-46162.61420059204,,1
alpha3beta4_Nicotiana_(botany),-46158.32584762573,,1
alpha3beta4_Serotonin,-46157.90731239319,,1
alpha3beta4_2C-P,-46156.23783874512,,1
alpha3beta4_Diphenidine,-46153.898403167725,,1
alpha3beta4_6-APB,-46152.39916229248,,1
alpha3beta4_LSZ,-46139.213397979736,,1
alpha3beta4_DPT,-46137.8006439209,,1
alpha3beta4_DOI,-46135.60660171509,,1
alpha3beta4_THJ-2201,-46133.36066818237,,1
alpha3beta4_Psilocin,-46129.41890335083,,1
alpha3beta4_Changa,-46128.552154541016,,1
alpha3beta4_25C-NBOH,-46120.42060470581,,1
